label_image_filename,image_filename,annotation_image_filename,classes_array,num_classes,classes_integer,classes_present_integer,classes_present_array,pen_width,CRF_theta,CRF_mu,CRF_downsample_factor,Classifier_downsample_factor,prob_of_unary_potential,doodle_spatial_density,num_of_scales,CRS,acc_georef,epsg,year,month,day,hour,minute,second,XMin,XMax,YMin,YMax,LonMin,LonMax,LatMin,LatMax,ImageHeightPx,ImageWidthPx,ImageBands,px_size_m
labels/20200621T153819_20200621T155109_T18SVF_lrr_ID1_label.jpg,images/20200621T153819_20200621T155109_T18SVF_lrr_ID1.jpg,npz/20200621T153819_20200621T155109_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.220072222222222,3,,8,26918,2020,6,21,15,38,19,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20200626T153911_20200626T154519_T18SVF_lrr_ID1_label.jpg,images/20200626T153911_20200626T154519_T18SVF_lrr_ID1.jpg,npz/20200626T153911_20200626T154519_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.21495,3,,8,26918,2020,6,26,15,39,11,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20200704T154819_20200704T160250_T18SVF_lrr_ID1_label.jpg,images/20200704T154819_20200704T160250_T18SVF_lrr_ID1.jpg,npz/20200704T154819_20200704T160250_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.258358333333333,3,,8,26918,2020,7,4,15,48,19,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20200721T153809_20200721T155307_T18SVF_lrr_ID1_label.jpg,images/20200721T153809_20200721T155307_T18SVF_lrr_ID1.jpg,npz/20200721T153809_20200721T155307_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.283522222222222,3,,8,26918,2020,7,21,15,38,9,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20200726T153911_20200726T154432_T18SVF_lrr_ID1_label.jpg,images/20200726T153911_20200726T154432_T18SVF_lrr_ID1.jpg,npz/20200726T153911_20200726T154432_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.287513888888888,3,,8,26918,2020,7,26,15,39,11,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20200810T153819_20200810T154638_T18SVF_lrr_ID1_label.jpg,images/20200810T153819_20200810T154638_T18SVF_lrr_ID1.jpg,npz/20200810T153819_20200810T154638_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.210855555555555,3,,8,26918,2020,8,10,15,38,19,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20200830T153819_20200830T154649_T18SVF_lrr_ID1_label.jpg,images/20200830T153819_20200830T154649_T18SVF_lrr_ID1.jpg,npz/20200830T153819_20200830T154649_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.244280555555555,3,,8,26918,2020,8,30,15,38,19,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20200904T153911_20200904T155003_T18SVF_lrr_ID1_label.jpg,images/20200904T153911_20200904T155003_T18SVF_lrr_ID1.jpg,npz/20200904T153911_20200904T155003_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.288669444444444,3,,8,26918,2020,9,4,15,39,11,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20200922T154859_20200922T160118_T18SVF_lrr_ID1_label.jpg,images/20200922T154859_20200922T160118_T18SVF_lrr_ID1.jpg,npz/20200922T154859_20200922T160118_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.295894444444444,3,,8,26918,2020,9,22,15,48,59,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20201007T155141_20201007T155546_T18SVF_lrr_ID1_label.jpg,images/20201007T155141_20201007T155546_T18SVF_lrr_ID1.jpg,npz/20201007T155141_20201007T155546_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.235161111111111,3,,8,26918,2020,10,7,15,51,41,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20201014T154231_20201014T154504_T18SVF_lrr_ID1_label.jpg,images/20201014T154231_20201014T154504_T18SVF_lrr_ID1.jpg,npz/20201014T154231_20201014T154504_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.225080555555555,3,,8,26918,2020,10,14,15,42,31,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20201017T155251_20201017T155552_T18SVF_lrr_ID1_label.jpg,images/20201017T155251_20201017T155552_T18SVF_lrr_ID1.jpg,npz/20201017T155251_20201017T155552_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.263513888888888,3,,8,26918,2020,10,17,15,52,51,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20201024T154331_20201024T154931_T18SVF_lrr_ID1_label.jpg,images/20201024T154331_20201024T154931_T18SVF_lrr_ID1.jpg,npz/20201024T154331_20201024T154931_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.289233333333333,3,,8,26918,2020,10,24,15,43,31,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20201103T154431_20201103T154911_T18SVF_lrr_ID1_label.jpg,images/20201103T154431_20201103T154911_T18SVF_lrr_ID1.jpg,npz/20201103T154431_20201103T154911_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.236283333333333,3,,8,26918,2020,11,3,15,44,31,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20201108T154449_20201108T155116_T18SVF_lrr_ID1_label.jpg,images/20201108T154449_20201108T155116_T18SVF_lrr_ID1.jpg,npz/20201108T154449_20201108T155116_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.208616666666666,3,,8,26918,2020,11,8,15,44,49,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20201116T155531_20201116T160128_T18SVF_lrr_ID1_label.jpg,images/20201116T155531_20201116T160128_T18SVF_lrr_ID1.jpg,npz/20201116T155531_20201116T160128_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.206325,3,,8,26918,2020,11,16,15,55,31,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20201121T155549_20201121T155822_T18SVF_lrr_ID1_label.jpg,images/20201121T155549_20201121T155822_T18SVF_lrr_ID1.jpg,npz/20201121T155549_20201121T155822_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.247555555555555,3,,8,26918,2020,11,21,15,55,49,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20201201T155629_20201201T155928_T18SVF_lrr_ID1_label.jpg,images/20201201T155629_20201201T155928_T18SVF_lrr_ID1.jpg,npz/20201201T155629_20201201T155928_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.206936111111111,3,,8,26918,2020,12,1,15,56,29,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20201203T154631_20201203T155219_T18SVF_lrr_ID1_label.jpg,images/20201203T154631_20201203T155219_T18SVF_lrr_ID1.jpg,npz/20201203T154631_20201203T155219_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.231905555555555,3,,8,26918,2020,12,3,15,46,31,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20201206T155641_20201206T155830_T18SVF_lrr_ID1_label.jpg,images/20201206T155641_20201206T155830_T18SVF_lrr_ID1.jpg,npz/20201206T155641_20201206T155830_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.241383333333333,3,,8,26918,2020,12,6,15,56,41,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20201226T155651_20201226T155914_T18SVF_lrr_ID1_label.jpg,images/20201226T155651_20201226T155914_T18SVF_lrr_ID1.jpg,npz/20201226T155651_20201226T155914_T18SVF_lrr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.249622222222222,3,,8,26918,2020,12,26,15,56,51,430940,433960,4002120,4006440,-75.767807028511,-75.7345968198196,36.1613696933565,36.2005247664564,600,600,3,10
labels/20190202T154451_20190202T155200_T18SVE_lr_ID1_label.jpg,images/20190202T154451_20190202T155200_T18SVE_lr_ID1.jpg,npz/20190202T154451_20190202T155200_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.227518717447916,3,,8,26918,2019,2,2,15,44,51,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20190207T154419_20190207T154956_T18SVE_lr_ID1_label.jpg,images/20190207T154419_20190207T154956_T18SVE_lr_ID1.jpg,npz/20190207T154419_20190207T154956_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.32505628797743,3,,8,26918,2019,2,7,15,44,19,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20190403T153911_20190403T154551_T18SVE_lr_ID1_label.jpg,images/20190403T153911_20190403T154551_T18SVE_lr_ID1.jpg,npz/20190403T153911_20190403T154551_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.229339599609375,3,,8,26918,2019,4,3,15,39,11,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20190423T153911_20190423T154405_T18SVE_lr_ID1_label.jpg,images/20190423T153911_20190423T154405_T18SVE_lr_ID1.jpg,npz/20190423T153911_20190423T154405_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.219467163085937,3,,8,26918,2019,4,23,15,39,11,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20190811T153911_20190811T154405_T18SVE_lr_ID1_label.jpg,images/20190811T153911_20190811T154405_T18SVE_lr_ID1.jpg,npz/20190811T153911_20190811T154405_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.149675157335069,3,,8,26918,2019,8,11,15,39,11,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20190920T153931_20190920T154443_T18SVE_lr_ID1_label.jpg,images/20190920T153931_20190920T154443_T18SVE_lr_ID1.jpg,npz/20190920T153931_20190920T154443_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.226764255099826,3,,8,26918,2019,9,20,15,39,31,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20190925T153959_20190925T155023_T18SVE_lr_ID1_label.jpg,images/20190925T153959_20190925T155023_T18SVE_lr_ID1.jpg,npz/20190925T153959_20190925T155023_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.242813110351562,3,,8,26918,2019,9,25,15,39,59,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20191015T154219_20191015T154912_T18SVE_lr_ID1_label.jpg,images/20191015T154219_20191015T154912_T18SVE_lr_ID1.jpg,npz/20191015T154219_20191015T154912_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.261979844835069,3,,8,26918,2019,10,15,15,42,19,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20191204T154619_20191204T154819_T18SVE_lr_ID1_label.jpg,images/20191204T154619_20191204T154819_T18SVE_lr_ID1.jpg,npz/20191204T154619_20191204T154819_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.168674045138888,3,,8,26918,2019,12,4,15,46,19,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200108T154631_20200108T155056_T18SVE_lr_ID1_label.jpg,images/20200108T154631_20200108T155056_T18SVE_lr_ID1.jpg,npz/20200108T154631_20200108T155056_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.166239420572916,3,,8,26918,2020,1,8,15,46,31,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200222T154149_20200222T154332_T18SVE_lr_ID1_label.jpg,images/20200222T154149_20200222T154332_T18SVE_lr_ID1.jpg,npz/20200222T154149_20200222T154332_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.175326877170138,3,,8,26918,2020,2,22,15,41,49,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200308T154101_20200308T154114_T18SVE_lr_ID1_label.jpg,images/20200308T154101_20200308T154114_T18SVE_lr_ID1.jpg,npz/20200308T154101_20200308T154114_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.169613308376736,3,,8,26918,2020,3,8,15,41,1,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200402T153809_20200402T154806_T18SVE_lr_ID1_label.jpg,images/20200402T153809_20200402T154806_T18SVE_lr_ID1.jpg,npz/20200402T153809_20200402T154806_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.155721028645833,3,,8,26918,2020,4,2,15,38,9,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200407T153901_20200407T155115_T18SVE_lr_ID1_label.jpg,images/20200407T153901_20200407T155115_T18SVE_lr_ID1.jpg,npz/20200407T153901_20200407T155115_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.240480211046006,3,,8,26918,2020,4,7,15,39,1,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200417T153911_20200417T154507_T18SVE_lr_ID1_label.jpg,images/20200417T153911_20200417T154507_T18SVE_lr_ID1.jpg,npz/20200417T153911_20200417T154507_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.187623765733506,3,,8,26918,2020,4,17,15,39,11,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200422T153809_20200422T155006_T18SVE_lr_ID1_label.jpg,images/20200422T153809_20200422T155006_T18SVE_lr_ID1.jpg,npz/20200422T153809_20200422T155006_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.245817396375868,3,,8,26918,2020,4,22,15,38,9,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200502T153809_20200502T155128_T18SVE_lr_ID1_label.jpg,images/20200502T153809_20200502T155128_T18SVE_lr_ID1.jpg,npz/20200502T153809_20200502T155128_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.21906026204427,3,,8,26918,2020,5,2,15,38,9,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200621T153819_20200621T155109_T18SVE_lr_ID1_label.jpg,images/20200621T153819_20200621T155109_T18SVE_lr_ID1.jpg,npz/20200621T153819_20200621T155109_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.238381279839409,3,,8,26918,2020,6,21,15,38,19,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200626T153911_20200626T154519_T18SVE_lr_ID1_label.jpg,images/20200626T153911_20200626T154519_T18SVE_lr_ID1.jpg,npz/20200626T153911_20200626T154519_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.221308390299479,3,,8,26918,2020,6,26,15,39,11,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200721T153809_20200721T155307_T18SVE_lr_ID1_label.jpg,images/20200721T153809_20200721T155307_T18SVE_lr_ID1.jpg,npz/20200721T153809_20200721T155307_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.254224989149305,3,,8,26918,2020,7,21,15,38,9,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200726T153911_20200726T154432_T18SVE_lr_ID1_label.jpg,images/20200726T153911_20200726T154432_T18SVE_lr_ID1.jpg,npz/20200726T153911_20200726T154432_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.185662163628472,3,,8,26918,2020,7,26,15,39,11,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200830T153819_20200830T154649_T18SVE_lr_ID1_label.jpg,images/20200830T153819_20200830T154649_T18SVE_lr_ID1.jpg,npz/20200830T153819_20200830T154649_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.243336995442708,3,,8,26918,2020,8,30,15,38,19,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20200904T153911_20200904T155003_T18SVE_lr_ID1_label.jpg,images/20200904T153911_20200904T155003_T18SVE_lr_ID1.jpg,npz/20200904T153911_20200904T155003_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.199395073784722,3,,8,26918,2020,9,4,15,39,11,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20201024T154331_20201024T154931_T18SVE_lr_ID1_label.jpg,images/20201024T154331_20201024T154931_T18SVE_lr_ID1.jpg,npz/20201024T154331_20201024T154931_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.22084723578559,3,,8,26918,2020,10,24,15,43,31,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20201103T154431_20201103T154911_T18SVE_lr_ID1_label.jpg,images/20201103T154431_20201103T154911_T18SVE_lr_ID1.jpg,npz/20201103T154431_20201103T154911_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.231874254014756,3,,8,26918,2020,11,3,15,44,31,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20201203T154631_20201203T155219_T18SVE_lr_ID1_label.jpg,images/20201203T154631_20201203T155219_T18SVE_lr_ID1.jpg,npz/20201203T154631_20201203T155219_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.29791768391927,3,,8,26918,2020,12,3,15,46,31,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20210117T154559_20210117T155216_T18SVE_lr_ID1_label.jpg,images/20210117T154559_20210117T155216_T18SVE_lr_ID1.jpg,npz/20210117T154559_20210117T155216_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.232966105143229,3,,8,26918,2021,1,17,15,45,59,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20210221T154251_20210221T155012_T18SVE_lr_ID1_label.jpg,images/20210221T154251_20210221T155012_T18SVE_lr_ID1.jpg,npz/20210221T154251_20210221T155012_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.251454671223958,3,,8,26918,2021,2,21,15,42,51,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20210407T153809_20210407T154509_T18SVE_lr_ID1_label.jpg,images/20210407T153809_20210407T154509_T18SVE_lr_ID1.jpg,npz/20210407T153809_20210407T154509_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.294514973958333,3,,8,26918,2021,4,7,15,38,9,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20210427T153809_20210427T154626_T18SVE_lr_ID1_label.jpg,images/20210427T153809_20210427T154626_T18SVE_lr_ID1.jpg,npz/20210427T153809_20210427T154626_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.216656155056423,3,,8,26918,2021,4,27,15,38,9,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
labels/20210904T153809_20210904T154631_T18SVE_lr_ID1_label.jpg,images/20210904T153809_20210904T154631_T18SVE_lr_ID1.jpg,npz/20210904T153809_20210904T154631_T18SVE_lr_ID1.npz,"'water', 'surf', 'sand', 'dev'",4,"1, 2, 3","0, 1, 2, 3","'water', 'surf', 'sand', 'dev'",3,1,1,2,1,0.9,0.299789428710937,3,,8,26918,2021,9,4,15,38,9,443970,457420,3893470,3905190,-75.6153827067755,-75.4682721436905,35.1826325525216,35.2889697682975,768,768,3,10
