label_image_filename,image_filename,annotation_image_filename,classes_array,num_classes,classes_integer,classes_present_integer,classes_present_array,pen_width,CRF_theta,CRF_mu,CRF_downsample_factor,Classifier_downsample_factor,prob_of_unary_potential,doodle_spatial_density,num_of_scales,CRS,acc_georef,epsg,year,month,day,hour,minute,second,XMin,XMax,YMin,YMax,LonMin,LonMax,LatMin,LatMax,ImageHeightPx,ImageWidthPx,ImageBands,px_size_m
labels/chunk1_20190604T184929_20190604T185537_T10SEG.TCI_RGB_site7_ID3_label.jpg,images/chunk1_20190604T184929_20190604T185537_T10SEG.TCI_RGB_site7_ID3.jpg,npz/chunk1_20190604T184929_20190604T185537_T10SEG.TCI_RGB_site7_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 4, 5","'water', 'whitewater', 'sediment', 'vegetated_surface', 'agricultural'",5,1,1,1,1,0.9,0.7607982893799,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,2,4,18,55,51,558290,560020,4107390,4109630,-122.34392882989,-122.324278944232,37.1110230747036,37.1311042393678,224,173,3,10
labels/chunk1_20190609T184921_20190609T190103_T10SEF.TCI_RGB_site10_ID3_label.jpg,images/chunk1_20190609T184921_20190609T190103_T10SEF.TCI_RGB_site10_ID3.jpg,npz/chunk1_20190609T184921_20190609T190103_T10SEF.TCI_RGB_site10_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 4, 5","'water', 'whitewater', 'sediment', 'vegetated_surface', 'agricultural'",5,1,1,1,1,0.9,0.76920384951881,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,2,9,18,55,29,558290,560020,4107390,4109630,-122.34392882989,-122.324278944232,37.1110230747036,37.1311042393678,224,173,3,10
labels/chunk1_20190609T184921_20190609T190103_T10SEG.TCI_RGB_site21_ID3_label.jpg,images/chunk1_20190609T184921_20190609T190103_T10SEG.TCI_RGB_site21_ID3.jpg,npz/chunk1_20190609T184921_20190609T190103_T10SEG.TCI_RGB_site21_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 4, 6","'water', 'whitewater', 'sediment', 'vegetated_surface', 'development'",5,1,1,1,1,0.9,0.947162426614481,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,2,10,19,15,31,460440,460880,5331570,5332180,-123.531728308922,-123.525870546998,48.136153406456,48.1416685334386,61,44,3,10
labels/chunk1_20190609T184921_20190609T190103_T10SFE.TCI_RGB_site0_ID3_label.jpg,images/chunk1_20190609T184921_20190609T190103_T10SFE.TCI_RGB_site0_ID3.jpg,npz/chunk1_20190609T184921_20190609T190103_T10SFE.TCI_RGB_site0_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 4","'water', 'vegetated_surface'",5,1,1,1,1,0.9,0.672732126173421,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,2,24,18,53,51,543100,543630,4176280,4177760,-122.510867705364,-122.504764200124,37.7327829849805,37.7460970589421,148,53,3,10
labels/chunk1_20190609T184921_20190609T190103_T10SFF.TCI_RGB_site13_ID3_label.jpg,images/chunk1_20190609T184921_20190609T190103_T10SFF.TCI_RGB_site13_ID3.jpg,npz/chunk1_20190609T184921_20190609T190103_T10SFF.TCI_RGB_site13_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 4","'water', 'whitewater', 'sediment', 'vegetated_surface'",4,1,1,1,1,0.9,0.753248226950354,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,2,29,18,53,19,543350,544050,4173620,4174940,-122.508189140522,-122.500167915925,37.7087966102402,37.7206603700583,132,70,3,10
labels/chunk1_20190610T190919_20190610T191648_T10UDU.TCI_RGB_site2_ID3_label.jpg,images/chunk1_20190610T190919_20190610T191648_T10UDU.TCI_RGB_site2_ID3.jpg,npz/chunk1_20190610T190919_20190610T191648_T10UDU.TCI_RGB_site2_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",5,1,1,2,2,0.9,0.952869461790068,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,3,11,19,12,1,424660,426670,5109340,5111850,-123.975328462368,-123.949699654492,46.1334751334628,46.1562813597099,251,201,3,10
labels/chunk1_20190610T190919_20190610T191648_T10UDU.TCI_RGB_site3_ID3_label.jpg,images/chunk1_20190610T190919_20190610T191648_T10UDU.TCI_RGB_site3_ID3.jpg,npz/chunk1_20190610T190919_20190610T191648_T10UDU.TCI_RGB_site3_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 4, 6","'water', 'whitewater', 'sediment', 'vegetated_surface', 'development'",5,1,1,1,1,0.9,0.933231136092658,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,3,11,19,12,1,461860,462920,5330900,5331210,-123.512582815512,-123.49836449019,48.1302123855077,48.133063993802,31,106,3,10
labels/chunk1_20190611T183929_20190611T185318_T11SKU.TCI_RGB_site42_ID3_label.jpg,images/chunk1_20190611T183929_20190611T185318_T11SKU.TCI_RGB_site42_ID3.jpg,npz/chunk1_20190611T183929_20190611T185318_T11SKU.TCI_RGB_site42_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 4, 6","'water', 'whitewater', 'sediment', 'vegetated_surface', 'development'",5,1,1,1,1,0.9,0.63963486953575,3,"""WGS 84 / UTM zone 11N""",8,26910,2020,3,25,18,50,11,542810,543360,4178710,4180150,-122.51401555734,-122.50768608508,37.7546981082282,37.7676508217629,144,55,3,10
labels/chunk1_20190615T190921_20190615T191225_T10UDU.TCI_RGB_site32_ID3_label.jpg,images/chunk1_20190615T190921_20190615T191225_T10UDU.TCI_RGB_site32_ID3.jpg,npz/chunk1_20190615T190921_20190615T191225_T10UDU.TCI_RGB_site32_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 4, 6","'water', 'whitewater', 'sediment', 'vegetated_surface', 'development'",5,1,1,1,1,0.9,0.91043771043771,3,"""WGS 84 / UTM zone 10N""",8,26914,2020,3,27,16,58,49,749750,757500,3118530,3127270,-96.4563791069077,-96.3755877426429,28.1688937713584,28.2462185722397,874,775,3,10
labels/chunk1_20190619T184921_20190619T185641_T10SEG.TCI_RGB_site7_ID3_label.jpg,images/chunk1_20190619T184921_20190619T185641_T10SEG.TCI_RGB_site7_ID3.jpg,npz/chunk1_20190619T184921_20190619T185641_T10SEG.TCI_RGB_site7_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10",7,'cloud',3,1,1,1,1,0.9,0.007911617961511,3,"""WGS 84 / UTM zone 10N""",8,26914,2020,3,27,16,58,49,749750,757500,3118530,3127270,-96.4563791069077,-96.3755877426429,28.1688937713584,28.2462185722397,874,775,3,10
labels/chunk1_20190620T190919_20190620T192112_T10UDU.TCI_RGB_site35_ID3_label.jpg,images/chunk1_20190620T190919_20190620T192112_T10UDU.TCI_RGB_site35_ID3.jpg,npz/chunk1_20190620T190919_20190620T192112_T10UDU.TCI_RGB_site35_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",5,1,1,2,2,0.9,0.997764530551415,3,"""WGS 84 / UTM zone 10N""",8,26911,2020,4,1,18,39,21,236360,239030,3810580,3812050,-119.868041760295,-119.839475169193,34.4030779017261,34.4169958011235,147,267,3,10
labels/chunk1_20190624T184929_20190624T190409_T10SFF.TCI_RGB_site16_ID3_label.jpg,images/chunk1_20190624T184929_20190624T190409_T10SFF.TCI_RGB_site16_ID3.jpg,npz/chunk1_20190624T184929_20190624T190409_T10SFF.TCI_RGB_site16_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10",7,'cloud',3,1,1,1,1,0.9,0.010047144292449,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,4,15,19,9,9,457400,458580,5332000,5333140,-123.572630107027,-123.556880243265,48.1398256177677,48.1501595938238,114,118,3,10
labels/chunk1_20190629T184921_20190629T185707_T10SEF.TCI_RGB_site15_ID3_label.jpg,images/chunk1_20190629T184921_20190629T185707_T10SEF.TCI_RGB_site15_ID3.jpg,npz/chunk1_20190629T184921_20190629T185707_T10SEF.TCI_RGB_site15_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10",7,'cloud',3,1,1,1,1,0.9,0.01063179347826,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,4,19,18,49,9,542810,543360,4178710,4180150,-122.51401555734,-122.50768608508,37.7546981082282,37.7676508217629,144,55,3,10
labels/chunk1_20190629T184921_20190629T185707_T10SEF.TCI_RGB_site20_ID3_label.jpg,images/chunk1_20190629T184921_20190629T185707_T10SEF.TCI_RGB_site20_ID3.jpg,npz/chunk1_20190629T184921_20190629T185707_T10SEF.TCI_RGB_site20_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",5,1,16,1,1,0.9,0.881408,3,"""WGS 84 / UTM zone 10N""",8,26911,2020,4,21,18,39,21,293320,297540,3779820,3784390,-119.241500489687,-119.196830199444,34.1388401736319,34.1808520551949,457,422,3,10
labels/chunk1_20190629T184921_20190629T185707_T10SFF.TCI_RGB_site15_ID3_label.jpg,images/chunk1_20190629T184921_20190629T185707_T10SFF.TCI_RGB_site15_ID3.jpg,npz/chunk1_20190629T184921_20190629T185707_T10SFF.TCI_RGB_site15_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",4,1,16,1,1,0.9,0.486786684782608,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,4,24,18,49,21,542810,543360,4178710,4180150,-122.51401555734,-122.50768608508,37.7546981082282,37.7676508217629,144,55,3,10
labels/chunk1_20190701T183929_20190701T185323_T11SKT.TCI_RGB_site51_ID3_label.jpg,images/chunk1_20190701T183929_20190701T185323_T11SKT.TCI_RGB_site51_ID3.jpg,npz/chunk1_20190701T183929_20190701T185323_T11SKT.TCI_RGB_site51_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,16,2,2,0.9,0.327963122361994,3,"""WGS 84 / UTM zone 11N""",8,26910,2020,4,24,18,49,21,551890,552980,4125430,4128300,-122.41470527463,-122.402206582028,37.2740062951525,37.2998136188992,287,109,3,10
labels/chunk1_20190701T183929_20190701T185323_T11SKU.TCI_RGB_site43_ID3_label.jpg,images/chunk1_20190701T183929_20190701T185323_T11SKU.TCI_RGB_site43_ID3.jpg,npz/chunk1_20190701T183929_20190701T185323_T11SKU.TCI_RGB_site43_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",5,1,16,1,1,0.9,0.733223830544434,3,"""WGS 84 / UTM zone 11N""",8,26910,2020,4,25,19,9,9,424660,426670,5109340,5111850,-123.975328462368,-123.949699654492,46.1334751334628,46.1562813597099,251,201,3,10
labels/chunk1_20190705T190921_20190705T191341_T10TDS.TCI_RGB_site4_ID3_label.jpg,images/chunk1_20190705T190921_20190705T191341_T10TDS.TCI_RGB_site4_ID3.jpg,npz/chunk1_20190705T190921_20190705T191341_T10TDS.TCI_RGB_site4_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10",7,'cloud',4,1,16,1,1,0.9,0.006408470325996,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,4,25,19,9,9,460440,460880,5331570,5332180,-123.531728308922,-123.525870546998,48.136153406456,48.1416685334386,61,44,3,10
labels/chunk1_20190711T183929_20190711T185306_T11SKT.TCI_RGB_site48_ID3_label.jpg,images/chunk1_20190711T183929_20190711T185306_T11SKT.TCI_RGB_site48_ID3.jpg,npz/chunk1_20190711T183929_20190711T185306_T11SKT.TCI_RGB_site48_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",4,1,16,1,1,0.9,0.438002343696146,3,"""WGS 84 / UTM zone 11N""",8,26910,2020,4,30,19,9,21,424660,426670,5109340,5111850,-123.975328462368,-123.949699654492,46.1334751334628,46.1562813597099,251,201,3,10
labels/chunk1_20190711T183929_20190711T185306_T11SKU.TCI_RGB_site43_ID3_label.jpg,images/chunk1_20190711T183929_20190711T185306_T11SKU.TCI_RGB_site43_ID3.jpg,npz/chunk1_20190711T183929_20190711T185306_T11SKU.TCI_RGB_site43_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",4,1,16,1,1,0.9,0.852342333093796,3,"""WGS 84 / UTM zone 11N""",8,26910,2020,5,1,18,39,21,787860,790530,3811370,3812850,-119.868544858743,-119.839036541132,34.4037341469674,34.4163142484724,148,267,3,10
labels/chunk1_20190716T165901_20190716T170821_T14RPP.TCI_RGB_site54_ID2_label.jpg,images/chunk1_20190716T165901_20190716T170821_T14RPP.TCI_RGB_site54_ID2.jpg,npz/chunk1_20190716T165901_20190716T170821_T14RPP.TCI_RGB_site54_ID2.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,1,1,1,0.9,0.108677676777766,3,"""WGS 84 / UTM zone 14N""",8,26911,2020,5,1,18,39,21,236360,239030,3810580,3812050,-119.868041760295,-119.839475169193,34.4030779017261,34.4169958011235,147,267,3,10
labels/chunk1_20190716T165901_20190716T170821_T14RPP.TCI_RGB_site54_ID3_label.jpg,images/chunk1_20190716T165901_20190716T170821_T14RPP.TCI_RGB_site54_ID3.jpg,npz/chunk1_20190716T165901_20190716T170821_T14RPP.TCI_RGB_site54_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",3,1,16,1,1,0.9,0.160107215396397,3,"""WGS 84 / UTM zone 14N""",8,26911,2020,5,1,18,39,21,273190,276170,3804110,3806890,-119.466025400341,-119.434375636868,34.3535196040122,34.3792162593718,278,298,3,10
labels/chunk1_20190716T183921_20190716T184625_T11SKT.TCI_RGB_site51_ID6_label.jpg,images/chunk1_20190716T183921_20190716T184625_T11SKT.TCI_RGB_site51_ID6.jpg,npz/chunk1_20190716T183921_20190716T184625_T11SKT.TCI_RGB_site51_ID6.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",4,1,16,2,2,0.9,0.346811577670154,3,"""WGS 84 / UTM zone 11N""",8,26910,2020,5,4,18,49,21,605240,606560,4058700,4061770,-121.822333061045,-121.807137512773,36.6680946632814,36.6956174668081,307,132,3,10
labels/chunk1_20190716T183921_20190716T184625_T11SKU.TCI_RGB_site42_ID6_label.jpg,images/chunk1_20190716T183921_20190716T184625_T11SKU.TCI_RGB_site42_ID6.jpg,npz/chunk1_20190716T183921_20190716T184625_T11SKU.TCI_RGB_site42_ID6.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,16,2,2,0.9,0.74034225686208,3,"""WGS 84 / UTM zone 11N""",8,26910,2020,5,4,18,49,21,543100,543630,4176280,4177760,-122.510867705364,-122.504764200124,37.7327829849805,37.7460970589421,148,53,3,10
labels/chunk1_20190716T183921_20190716T184625_T11SKU.TCI_RGB_site48_ID3_label.jpg,images/chunk1_20190716T183921_20190716T184625_T11SKU.TCI_RGB_site48_ID3.jpg,npz/chunk1_20190716T183921_20190716T184625_T11SKU.TCI_RGB_site48_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",2,1,16,1,1,0.9,0.321541324877645,3,"""WGS 84 / UTM zone 11N""",8,26910,2020,5,4,18,49,21,640570,642590,3969320,3971280,-121.443169292086,-121.420454516479,35.858021381954,35.8753943637235,196,202,3,10
labels/chunk1_20190719T184921_20190719T185711_T10SEG.TCI_RGB_site25_ID3_label.jpg,images/chunk1_20190719T184921_20190719T185711_T10SEG.TCI_RGB_site25_ID3.jpg,npz/chunk1_20190719T184921_20190719T185711_T10SEG.TCI_RGB_site25_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",4,1,16,1,1,0.9,0.899242424242424,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,5,5,19,9,9,424660,426670,5109340,5111850,-123.975328462368,-123.949699654492,46.1334751334628,46.1562813597099,251,201,3,10
labels/chunk1_20190720T190919_20190720T191856_T10UDU.TCI_RGB_site3_ID3_label.jpg,images/chunk1_20190720T190919_20190720T191856_T10UDU.TCI_RGB_site3_ID3.jpg,npz/chunk1_20190720T190919_20190720T191856_T10UDU.TCI_RGB_site3_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",5,1,16,1,1,0.9,0.924714699369783,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,5,5,19,9,9,458320,459310,5332900,5333350,-123.560352191018,-123.54708614867,48.1479834399755,48.1520959975321,45,99,3,10
labels/chunk1_20190724T184929_20190724T185631_T10SEF.TCI_RGB_site20_ID3_label.jpg,images/chunk1_20190724T184929_20190724T185631_T10SEF.TCI_RGB_site20_ID3.jpg,npz/chunk1_20190724T184929_20190724T185631_T10SEF.TCI_RGB_site20_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,16,2,2,0.9,0.932032,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,5,10,19,9,21,423210,425960,5111880,5115090,-123.994508417725,-123.9594004491,46.1561702866475,46.185360751073,321,275,3,10
labels/chunk1_20190724T184929_20190724T185631_T10SFF.TCI_RGB_site17_ID3_label.jpg,images/chunk1_20190724T184929_20190724T185631_T10SFF.TCI_RGB_site17_ID3.jpg,npz/chunk1_20190724T184929_20190724T185631_T10SFF.TCI_RGB_site17_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",5,1,16,2,2,0.9,0.780098872611081,3,"""WGS 84 / UTM zone 10N""",8,26910,2020,5,15,19,9,9,423210,425960,5111880,5115090,-123.994508417725,-123.9594004491,46.1561702866475,46.185360751073,321,275,3,10
labels/chunk1_20190726T183921_20190726T184401_T11SKT.TCI_RGB_site50_ID3_label.jpg,images/chunk1_20190726T183921_20190726T184401_T11SKT.TCI_RGB_site50_ID3.jpg,npz/chunk1_20190726T183921_20190726T184401_T11SKT.TCI_RGB_site50_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,16,2,2,0.9,0.390007488646246,3,"""WGS 84 / UTM zone 11N""",8,26911,2020,5,16,18,39,19,293320,297540,3779820,3784390,-119.241500489687,-119.196830199444,34.1388401736319,34.1808520551949,457,422,3,10
labels/chunk1_20190726T183921_20190726T184401_T11SKU.TCI_RGB_site42_ID3_label.jpg,images/chunk1_20190726T183921_20190726T184401_T11SKU.TCI_RGB_site42_ID3.jpg,npz/chunk1_20190726T183921_20190726T184401_T11SKU.TCI_RGB_site42_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",4,1,16,2,2,0.9,0.639846662148424,3,"""WGS 84 / UTM zone 11N""",8,26910,2020,5,19,18,49,19,598770,600370,4050750,4051710,-121.89574470816,-121.877734340985,36.5971327599617,36.6056184625892,96,160,3,10
labels/chunk1_20190728T182929_20190728T183236_T11SKU.TCI_RGB_site45_ID3_label.jpg,images/chunk1_20190728T182929_20190728T183236_T11SKU.TCI_RGB_site45_ID3.jpg,npz/chunk1_20190728T182929_20190728T183236_T11SKU.TCI_RGB_site45_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",5,1,16,2,2,0.9,0.629007024265644,3,"""WGS 84 / UTM zone 11N""",8,26910,2020,5,19,18,49,19,543350,544050,4173620,4174940,-122.508189140522,-122.500167915925,37.7087966102402,37.7206603700583,132,70,3,10
labels/chunk1_20190731T183929_20190731T185232_T11SKU.TCI_RGB_site38_ID3_label.jpg,images/chunk1_20190731T183929_20190731T185232_T11SKU.TCI_RGB_site38_ID3.jpg,npz/chunk1_20190731T183929_20190731T185232_T11SKU.TCI_RGB_site38_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",4,1,16,2,2,0.9,0.513237377880528,3,"""WGS 84 / UTM zone 11N""",8,26910,2020,5,19,18,49,19,640570,642590,3969320,3971280,-121.443169292086,-121.420454516479,35.858021381954,35.8753943637235,196,202,3,10
