label_image_filename,image_filename,annotation_image_filename,classes_array,num_classes,classes_integer,classes_present_integer,classes_present_array,pen_width,CRF_theta,CRF_mu,CRF_downsample_factor,Classifier_downsample_factor,prob_of_unary_potential,doodle_spatial_density,num_of_scales,acc_georef,epsg,year,month,day,hour,minute,second,XMin,XMax,YMin,YMax,LonMin,LonMax,LatMin,LatMax,CRS,px_size_m,ImageHeightPx,ImageWidthPx,ImageBands
labels/chunk11_m_3712262_nw_10_1_20140613_multiband_pescadero_site9_ID3_label.jpg,images/chunk11_m_3712262_nw_10_1_20140613_multiband_pescadero_site9_ID3.jpg,npz/chunk11_m_3712262_nw_10_1_20140613_multiband_pescadero_site9_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10",5,'terrestrial_vegetation',3,1,48,2,2,0.9,0.006459080047789,3,6,26910,2012,5,20,12,0,0,607357.618361174,608380.458755021,4071539.60132648,4074236.88911728,-121.796836853027,-121.784992218018,36.7835794856442,36.807772869303,"""NAD83 / UTM zone 10N""",1,616,228,3
labels/chunk11_m_3807555_ne_18_060_20180815_multiband_chincoteague_site162_ID3_label.jpg,images/chunk11_m_3807555_ne_18_060_20180815_multiband_chincoteague_site162_ID3.jpg,npz/chunk11_m_3807555_ne_18_060_20180815_multiband_chincoteague_site162_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural'",2,1,1,2,4,0.9,0.083575241358858,3,6,26918,2014,6,13,12,0,0,484403.269199995,487959.716801845,4225312.57299909,4230754.90890882,-75.1780700683594,-75.1375579833984,38.1755918548166,38.2246958190457,"""NAD83 / UTM zone 18N""",1,616,228,3
labels/chunk11_m_3907430_se_18_1_20170731_multiband_forsythe_site169_ID3_label.jpg,images/chunk11_m_3907430_se_18_1_20170731_multiband_forsythe_site169_ID3.jpg,npz/chunk11_m_3907430_se_18_1_20170731_multiband_forsythe_site169_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",4,1,1,3,3,0.9,0.147529032912419,3,6,26918,2016,7,10,12,0,0,559780.820326363,567149.632572875,4373061.31193121,4381114.73629324,-74.3046569824219,-74.2181396484375,39.5051003010075,39.5771148817376,"""NAD83 / UTM zone 18N""",1,616,228,3
labels/chunk11_m_4007218_nw_18_1_20130621_multiband_fire_island_site187_ID3_label.jpg,images/chunk11_m_4007218_nw_18_1_20130621_multiband_fire_island_site187_ID3.jpg,npz/chunk11_m_4007218_nw_18_1_20130621_multiband_fire_island_site187_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",2,1,1,3,3,0.9,0.141237017854709,3,6,26918,2010,8,23,12,0,0,677901.721881469,682821.01977355,4509946.91774057,4512840.87110335,-72.8936004638672,-72.8345489501953,40.7212418739738,40.7462165545636,"""NAD83 / UTM zone 18N""",1,616,228,3
labels/chunk11_m_4007322_se_18_1_20130622_multiband_NYNJ_site178_ID3_label.jpg,images/chunk11_m_4007322_se_18_1_20130622_multiband_NYNJ_site178_ID3.jpg,npz/chunk11_m_4007322_se_18_1_20130622_multiband_NYNJ_site178_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural'",3,1,1,2,4,0.9,0.083646349425817,3,6,26918,2012,5,20,12,0,0,642052.858150175,648289.270165734,4497432.51748545,4499406.23681303,-73.3206939697265,-73.2465362548828,40.6155161470726,40.632193399511,"""NAD83 / UTM zone 18N""",1,616,228,3
labels/chunk11_m_4007323_sw_18_1_20130622_multiband_fire_island_site179_ID3_label.jpg,images/chunk11_m_4007323_sw_18_1_20130622_multiband_fire_island_site179_ID3.jpg,npz/chunk11_m_4007323_sw_18_1_20130622_multiband_fire_island_site179_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",2,1,1,3,3,0.9,0.120440636064049,3,6,26918,2010,6,11,12,0,0,647971.900873077,653421.881835865,4497837.25649058,4501246.29816127,-73.2506561279297,-73.1854248046875,40.6181222422551,40.6478245416221,"""NAD83 / UTM zone 18N""",1,363,112,3
labels/chunk11_m_4007325_se_18_060_20190809_multiband_NYNJ_site175_ID3_label.jpg,images/chunk11_m_4007325_se_18_060_20190809_multiband_NYNJ_site175_ID3.jpg,npz/chunk11_m_4007325_se_18_060_20190809_multiband_NYNJ_site175_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","2, 3, 4, 5, 6, 7","'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development'",2,1,1,2,4,0.9,0.116584838145959,3,6,26918,2010,6,11,12,0,0,589298.958908022,591589.447152042,4487985.52115497,4490909.43218506,-73.9455413818359,-73.9180755615234,40.5378078635576,40.5638945306651,"""NAD83 / UTM zone 18N""",1,609,286,3
labels/chunk11_m_4007440_se_18_1_20150729_multiband_NYNJ_site173_ID3_label.jpg,images/chunk11_m_4007440_se_18_1_20150729_multiband_NYNJ_site173_ID3.jpg,npz/chunk11_m_4007440_se_18_1_20150729_multiband_NYNJ_site173_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","5, 6, 7","'terrestrial_vegetation', 'agricultural', 'development'",3,1,1,2,4,0.9,0.251405180840664,3,6,26918,2012,5,20,12,0,0,579709.891470606,583124.46026407,4473670.29647752,4475767.57001916,-74.0605545043945,-74.0200424194336,40.4098363360708,40.4283942575166,"""NAD83 / UTM zone 18N""",1,609,286,3
labels/chunk11_m_4108730_ne_16_h_20160903_multiband_rachel_carson_site216_ID3_label.jpg,images/chunk11_m_4108730_ne_16_h_20160903_multiband_rachel_carson_site216_ID3.jpg,npz/chunk11_m_4108730_ne_16_h_20160903_multiband_rachel_carson_site216_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,1,3,3,0.9,0.133720085540888,3,6,26916,2013,9,5,12,0,0,472577.72211458,488621.837319641,4602914.21012256,4613356.17465425,-87.3289489746094,-87.1366882324219,41.5774432893338,41.671886028127,"""NAD83 / UTM zone 16N""",1,989,783,3
labels/chunk11_m_4207010_se_19_060_20180806_multiband_parker_river_site205_ID3_label.jpg,images/chunk11_m_4207010_se_19_060_20180806_multiband_parker_river_site205_ID3.jpg,npz/chunk11_m_4207010_se_19_060_20180806_multiband_parker_river_site205_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",4,1,1,3,3,0.9,0.187072020695953,3,6,26919,2018,8,15,12,0,0,350747.724922664,353307.054048061,4737190.56214658,4739934.98397069,-70.8243942260742,-70.7938385009766,42.7727232601688,42.7979198505802,"""NAD83 / UTM zone 19N""",1,2481,2026,3
labels/chunk11_m_4307030_sw_19_060_20180924_multiband_rachel_carson_site212_ID2_label.jpg,images/chunk11_m_4307030_sw_19_060_20180924_multiband_rachel_carson_site212_ID2.jpg,npz/chunk11_m_4307030_sw_19_060_20180924_multiband_rachel_carson_site212_ID2.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 5, 6","'water', 'whitewater', 'sediment', 'terrestrial_vegetation', 'agricultural'",2,1,1,1,4,0.9,0.346642764015645,3,6,26919,2017,8,9,12,0,0,389120.069515352,390059.283630449,4819108.91317444,4820531.54730144,-70.3718948364258,-70.3605651855469,43.5166885350291,43.5296335176043,"""NAD83 / UTM zone 19N""",1,709,1365,3
labels/chunk11_m_4307030_sw_19_060_20180924_multiband_rachel_carson_site212_ID3_label.jpg,images/chunk11_m_4307030_sw_19_060_20180924_multiband_rachel_carson_site212_ID3.jpg,npz/chunk11_m_4307030_sw_19_060_20180924_multiband_rachel_carson_site212_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",4,1,1,3,3,0.9,0.409294095734773,3,6,26919,2015,5,22,12,0,0,389120.069515352,390059.283630449,4819108.91317444,4820531.54730144,-70.3718948364258,-70.3605651855469,43.5166885350291,43.5296335176043,"""NAD83 / UTM zone 19N""",1,503,777,3
labels/chunk11_m_4612357_nw_10_1_20120804_multiband_columbia_river_site31_ID3_label.jpg,images/chunk11_m_4612357_nw_10_1_20120804_multiband_columbia_river_site31_ID3.jpg,npz/chunk11_m_4612357_nw_10_1_20120804_multiband_columbia_river_site31_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","5, 6, 7, 8","'terrestrial_vegetation', 'agricultural', 'development', 'nodata'",3,1,48,2,2,0.9,0.146660485700967,3,6,26910,2016,7,4,12,0,0,425771.672277062,426682.957604609,5108451.83332157,5109234.09619369,-123.960800170898,-123.949127197266,46.1256045104377,46.1327425494455,"""NAD83 / UTM zone 10N""",1,479,248,3
labels/chunk12_m_3411936_sw_11_1_20140817_multiband_santa_barbara_site41_ID2_label.jpg,images/chunk12_m_3411936_sw_11_1_20140817_multiband_santa_barbara_site41_ID2.jpg,npz/chunk12_m_3411936_sw_11_1_20140817_multiband_santa_barbara_site41_ID2.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","5, 7, 9","'terrestrial_vegetation', 'development', 'unusual'",5,1,1,1,4,0.9,0.559066464423607,3,6,26911,2018,9,24,12,0,0,264479.980126692,266228.756361276,3809591.56074658,3811308.11798946,-119.562149047852,-119.543609619141,34.4009610513042,34.4168230586216,"""NAD83 / UTM zone 11N""",1,357,218,3
labels/chunk12_m_3411936_sw_11_1_20140817_multiband_santa_barbara_site41_ID3_label.jpg,images/chunk12_m_3411936_sw_11_1_20140817_multiband_santa_barbara_site41_ID3.jpg,npz/chunk12_m_3411936_sw_11_1_20140817_multiband_santa_barbara_site41_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","4, 5, 6","'vegetated_surface', 'agricultural', 'development'",4,1,1,3,3,0.9,0.501323772752344,3,6,26911,2014,6,22,12,0,0,264479.980126692,266228.756361276,3809591.56074658,3811308.11798946,-119.562149047852,-119.543609619141,34.4009610513042,34.4168230586216,"""NAD83 / UTM zone 11N""",1,1117,426,3
labels/chunk12_m_3411945_ne_11_1_20140602_multiband_santa_barbara_site47_ID2_label.jpg,images/chunk12_m_3411945_ne_11_1_20140602_multiband_santa_barbara_site47_ID2.jpg,npz/chunk12_m_3411945_ne_11_1_20140602_multiband_santa_barbara_site47_ID2.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","2, 3, 4, 5, 6, 7","'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development'",3,1,1,1,4,0.9,0.118635390107088,3,6,26911,2011,7,5,12,0,0,280145.388175311,285444.844676729,3796152.60825749,3801065.19957671,-119.388427734375,-119.332122802734,34.2833185633814,34.3286942503719,"""NAD83 / UTM zone 11N""",1,1764,1258,3
labels/chunk12_m_3411945_ne_11_1_20140602_multiband_santa_barbara_site47_ID3_label.jpg,images/chunk12_m_3411945_ne_11_1_20140602_multiband_santa_barbara_site47_ID3.jpg,npz/chunk12_m_3411945_ne_11_1_20140602_multiband_santa_barbara_site47_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","2, 3, 4","'sediment', 'other_natural_terrain', 'vegetated_surface'",3,1,1,3,3,0.9,0.112596634370219,3,6,26911,2012,8,4,12,0,0,280145.388175311,285444.844676729,3796152.60825749,3801065.19957671,-119.388427734375,-119.332122802734,34.2833185633814,34.3286942503719,"""NAD83 / UTM zone 11N""",1,1764,1258,3
labels/chunk12_m_3411955_nw_11_1_20140901_multiband_santa_barbara_site51_ID2_label.jpg,images/chunk12_m_3411955_nw_11_1_20140901_multiband_santa_barbara_site51_ID2.jpg,npz/chunk12_m_3411955_nw_11_1_20140901_multiband_santa_barbara_site51_ID2.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural'",2,1,1,1,4,0.9,0.103588203342173,3,6,26911,2011,8,20,12,0,0,293323.362893379,297535.79709439,3779910.53187325,3784295.27626466,-119.241485595703,-119.196853637695,34.1396566926761,34.1799975868808,"""NAD83 / UTM zone 11N""",1,281,293,3
labels/chunk12_m_3411955_nw_11_1_20140901_multiband_santa_barbara_site51_ID3_label.jpg,images/chunk12_m_3411955_nw_11_1_20140901_multiband_santa_barbara_site51_ID3.jpg,npz/chunk12_m_3411955_nw_11_1_20140901_multiband_santa_barbara_site51_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,1,3,3,0.9,0.117192953918518,3,6,26911,2013,8,31,12,0,0,293323.362893379,297535.79709439,3779910.53187325,3784295.27626466,-119.241485595703,-119.196853637695,34.1396566926761,34.1799975868808,"""NAD83 / UTM zone 11N""",1,281,293,3
labels/chunk12_m_3612110_se_10_h_20160527_multiband_monterey_site11_ID3_label.jpg,images/chunk12_m_3612110_se_10_h_20160527_multiband_monterey_site11_ID3.jpg,npz/chunk12_m_3612110_se_10_h_20160527_multiband_monterey_site11_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","4, 5, 6","'vegetated_surface', 'agricultural', 'development'",3,1,1,3,3,0.9,0.132158372827804,3,6,26910,2010,5,3,12,0,0,606381.89726801,607095.651109113,4066232.51395701,4069217.33636698,-121.80850982666,-121.800098419189,36.7358576510868,36.7626790512128,"""NAD83 / UTM zone 10N""",1,1466,1221,3
labels/chunk12_m_3612125_se_10_1_20140613_multiband_monterey_site21_ID3_label.jpg,images/chunk12_m_3612125_se_10_1_20140613_multiband_monterey_site21_ID3.jpg,npz/chunk12_m_3612125_se_10_1_20140613_multiband_monterey_site21_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","4, 5, 6, 7, 8","'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",3,1,1,3,3,0.9,0.179507791244125,3,6,26910,2013,5,26,12,0,0,542680.490077764,543217.201742362,4179974.50101707,4181422.5774953,-122.515411376953,-122.509231567383,37.7661010374548,37.7791272169824,"""NAD83 / UTM zone 10N""",1,1440,1481,3
labels/chunk12_m_3707506_ne_18_1_20160626_multiband_chincoteague_site158_ID3_label.jpg,images/chunk12_m_3707506_ne_18_1_20160626_multiband_chincoteague_site158_ID3.jpg,npz/chunk12_m_3707506_ne_18_1_20160626_multiband_chincoteague_site158_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation'",2,1,1,2,4,0.9,0.042083957708957,3,6,26918,2010,5,3,12,0,0,470898.03063498,478281.033401048,4199074.54254945,4207339.11761488,-75.3311920166016,-75.2474212646484,37.9387823461344,38.0134762310419,"""NAD83 / UTM zone 18N""",1,1924,1035,3
labels/chunk12_m_3712220_ne_10_h_20160625_multiband_ocean_beach_site25_ID2_label.jpg,images/chunk12_m_3712220_ne_10_h_20160625_multiband_ocean_beach_site25_ID2.jpg,npz/chunk12_m_3712220_ne_10_h_20160625_multiband_ocean_beach_site25_ID2.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","5, 6, 7","'terrestrial_vegetation', 'agricultural', 'development'",2,1,1,1,4,0.9,0.312422591032945,3,6,26910,2014,5,30,12,0,0,543364.023301132,544037.922947918,4173621.88249192,4174936.24708703,-122.508029937744,-122.500305175781,37.7088129118367,37.7206271243882,"""NAD83 / UTM zone 10N""",1,963,839,3
labels/chunk12_m_3712220_ne_10_h_20160625_multiband_ocean_beach_site25_ID3_label.jpg,images/chunk12_m_3712220_ne_10_h_20160625_multiband_ocean_beach_site25_ID3.jpg,npz/chunk12_m_3712220_ne_10_h_20160625_multiband_ocean_beach_site25_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","5, 6, 7","'terrestrial_vegetation', 'agricultural', 'development'",4,1,48,2,2,0.9,0.394682520023119,3,6,26910,2016,6,29,12,0,0,543364.023301132,544037.922947918,4173621.88249192,4174936.24708703,-122.508029937744,-122.500305175781,37.7088129118367,37.7206271243882,"""NAD83 / UTM zone 10N""",1,963,839,3
labels/chunk12_m_3907437_se_18_1_20150617_multiband_chincoteague_site166_ID3_label.jpg,images/chunk12_m_3907437_se_18_1_20150617_multiband_chincoteague_site166_ID3.jpg,npz/chunk12_m_3907437_se_18_1_20150617_multiband_chincoteague_site166_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural'",2,1,1,2,4,0.9,0.051726102812258,3,6,26918,2012,6,3,12,0,0,547372.981650443,553474.117771957,4355374.58482235,4363012.72953095,-74.4502258300781,-74.3788146972656,39.3465115125552,39.4149770249907,"""NAD83 / UTM zone 18N""",1,2311,1546,3
labels/chunk12_m_4007210_se_18_1_20130621_multiband_fire_island_site186_ID3_label.jpg,images/chunk12_m_4007210_se_18_1_20130621_multiband_fire_island_site186_ID3.jpg,npz/chunk12_m_4007210_se_18_1_20130621_multiband_fire_island_site186_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",3,1,1,3,3,0.9,0.146528220554123,3,6,26918,2014,8,17,12,0,0,684625.445746109,689414.305365528,4512596.68127396,4515895.47059659,-72.8132629394531,-72.7555847167969,40.7436154627517,40.772221877329,"""NAD83 / UTM zone 18N""",1,296,489,3
labels/chunk12_m_4007323_se_18_h_20150507_multiband_fire_island_site181_ID3_label.jpg,images/chunk12_m_4007323_se_18_h_20150507_multiband_fire_island_site181_ID3.jpg,npz/chunk12_m_4007323_se_18_h_20150507_multiband_fire_island_site181_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",2,1,1,3,3,0.9,0.077669602282434,3,6,26918,2014,8,16,12,0,0,652946.92997059,656937.823648228,4498921.80471486,4502534.65700049,-73.1916046142578,-73.1435394287109,40.6269822054466,40.6587641632029,"""NAD83 / UTM zone 18N""",1,1289,1326,3
labels/chunk12_m_4007333_sw_18_060_20190809_multiband_NYNJ_site174_ID2_label.jpg,images/chunk12_m_4007333_sw_18_060_20190809_multiband_NYNJ_site174_ID2.jpg,npz/chunk12_m_4007333_sw_18_060_20190809_multiband_NYNJ_site174_ID2.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural'",2,1,1,1,4,0.9,0.099345072227463,3,6,26918,2014,9,1,12,0,0,583023.171681796,587502.686326957,4471761.602645,4474975.98005521,-74.0217590332031,-73.9685440063477,40.3923192369433,40.4208148798697,"""NAD83 / UTM zone 18N""",1,560,523,3
labels/chunk12_m_4007333_sw_18_060_20190809_multiband_NYNJ_site174_ID3_label.jpg,images/chunk12_m_4007333_sw_18_060_20190809_multiband_NYNJ_site174_ID3.jpg,npz/chunk12_m_4007333_sw_18_060_20190809_multiband_NYNJ_site174_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural'",2,1,1,2,4,0.9,0.122608368460947,3,6,26918,2010,8,23,12,0,0,583023.171681796,587502.686326957,4471761.602645,4474975.98005521,-74.0217590332031,-73.9685440063477,40.3923192369433,40.4208148798697,"""NAD83 / UTM zone 18N""",1,489,505,3
labels/chunk12_m_4107022_ne_19_1_20120708_multiband_cape_cod_site192_ID3_label.jpg,images/chunk12_m_4107022_ne_19_1_20120708_multiband_cape_cod_site192_ID3.jpg,npz/chunk12_m_4107022_ne_19_1_20120708_multiband_cape_cod_site192_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",1,1,1,3,3,0.9,0.129068562924362,3,6,26919,2012,5,20,12,0,0,387678.911655119,394058.744552227,4619237.25469279,4621814.67930444,-70.3502655029297,-70.2740478515625,41.7170053879037,41.7410902606541,"""NAD83 / UTM zone 19N""",1,489,505,3
labels/chunk12_m_4612349_sw_10_1_20140622_multiband_columbia_river_site32_ID2_label.jpg,images/chunk12_m_4612349_sw_10_1_20140622_multiband_columbia_river_site32_ID2.jpg,npz/chunk12_m_4612349_sw_10_1_20140622_multiband_columbia_river_site32_ID2.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","5, 6, 7","'terrestrial_vegetation', 'agricultural', 'development'",5,1,1,1,4,0.9,0.276644039949846,3,6,26910,2016,6,25,12,0,0,458322.927290246,459309.12796641,5332913.68799501,5333333.05695389,-123.560314178467,-123.547096252441,48.1481067723117,48.1519435090965,"""NAD83 / UTM zone 10N""",1,489,505,3
