image_filename,label_image_filename,annotation_image_filename,classes_array,num_classes,classes_integer,classes_present_integer,classes_present_array,pen_width,CRF_theta,CRF_mu,CRF_downsample_factor,Classifier_downsample_factor,prob_of_unary_potential,doodle_spatial_density,num_of_scales,acc_georef,epsg,year,month,day,hour,minute,second,XMin,XMax,YMin,YMax,LonMin,LonMax,LatMin,LatMax,CRS,px_size_m,ImageHeightPx,ImageWidthPx,ImageBands
galvestoneast_2014-07-03-16-50-50_L8_rgb_ID3_image.jpg,galvestoneast_2014-07-03-16-50-50_L8_rgb_ID3_label.jpg,galvestoneast_2014-07-03-16-50-50_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.146252594842221,3,8.45699977874756,32615,2014,7,3,16,50,50,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2014-09-21-16-51-08_L8_rgb_ID3_image.jpg,galvestoneast_2014-09-21-16-51-08_L8_rgb_ID3_label.jpg,galvestoneast_2014-09-21-16-51-08_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,2,1,0.9,0.167304791053653,3,7.58099985122681,32615,2014,9,21,16,51,8,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2014-11-24-16-51-13_L8_rgb_ID3_image.jpg,galvestoneast_2014-11-24-16-51-13_L8_rgb_ID3_label.jpg,galvestoneast_2014-11-24-16-51-13_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,2,1,0.9,0.158761014538994,3,7.64499998092651,32615,2014,11,24,16,51,13,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2015-01-27-16-50-59_L8_rgb_ID3_image.jpg,galvestoneast_2015-01-27-16-50-59_L8_rgb_ID3_label.jpg,galvestoneast_2015-01-27-16-50-59_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,2,1,0.9,0.143447014011163,3,7.53399991989136,32615,2015,1,27,16,50,59,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2015-02-12-16-50-51_L8_rgb_ID3_image.jpg,galvestoneast_2015-02-12-16-50-51_L8_rgb_ID3_label.jpg,galvestoneast_2015-02-12-16-50-51_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,2,1,0.9,0.157736864288274,3,7.38100004196167,32615,2015,2,12,16,50,51,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2015-05-03-16-50-13_L8_rgb_ID3_image.jpg,galvestoneast_2015-05-03-16-50-13_L8_rgb_ID3_label.jpg,galvestoneast_2015-05-03-16-50-13_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,2,1,0.9,0.159077122452918,3,7.99900007247925,32615,2015,5,3,16,50,13,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2015-06-04-16-50-12_L8_rgb_ID3_image.jpg,galvestoneast_2015-06-04-16-50-12_L8_rgb_ID3_label.jpg,galvestoneast_2015-06-04-16-50-12_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,2,1,0.9,0.201100764567552,3,7.18200016021729,32615,2015,6,4,16,50,12,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2015-08-07-16-50-40_L8_rgb_ID3_image.jpg,galvestoneast_2015-08-07-16-50-40_L8_rgb_ID3_label.jpg,galvestoneast_2015-08-07-16-50-40_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,2,1,0.9,0.155242467571857,3,7.78999996185303,32615,2015,8,7,16,50,40,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2015-08-23-16-50-48_L8_rgb_ID3_image.jpg,galvestoneast_2015-08-23-16-50-48_L8_rgb_ID3_label.jpg,galvestoneast_2015-08-23-16-50-48_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.17488645718855,3,8.54199981689453,32615,2015,8,23,16,50,48,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2015-10-10-16-51-03_L8_rgb_ID3_image.jpg,galvestoneast_2015-10-10-16-51-03_L8_rgb_ID3_label.jpg,galvestoneast_2015-10-10-16-51-03_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.168923736257676,3,7.34800004959106,32615,2015,10,10,16,51,3,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2015-11-11-16-51-08_L8_rgb_ID3_image.jpg,galvestoneast_2015-11-11-16-51-08_L8_rgb_ID3_label.jpg,galvestoneast_2015-11-11-16-51-08_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,2,1,0.9,0.160719701893496,3,6.72700023651123,32615,2015,11,11,16,51,8,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2016-03-02-16-50-55_L8_rgb_ID3_image.jpg,galvestoneast_2016-03-02-16-50-55_L8_rgb_ID3_label.jpg,galvestoneast_2016-03-02-16-50-55_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",1,1,1,1,1,0.9,0.177876188112766,3,7.74599981307983,32615,2016,3,2,16,50,55,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2016-04-03-16-50-41_L8_rgb_ID3_image.jpg,galvestoneast_2016-04-03-16-50-41_L8_rgb_ID3_label.jpg,galvestoneast_2016-04-03-16-50-41_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,2,1,0.9,0.154383756977023,3,7.61199998855591,32615,2016,4,3,16,50,41,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2016-05-05-16-50-38_L8_rgb_ID3_image.jpg,galvestoneast_2016-05-05-16-50-38_L8_rgb_ID3_label.jpg,galvestoneast_2016-05-05-16-50-38_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.165969456688292,3,7.21099996566772,32615,2016,5,5,16,50,38,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2016-07-08-16-50-57_L8_rgb_ID3_image.jpg,galvestoneast_2016-07-08-16-50-57_L8_rgb_ID3_label.jpg,galvestoneast_2016-07-08-16-50-57_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.157123358897699,3,8.39799976348877,32615,2016,7,8,16,50,57,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2017-04-06-16-50-34_L8_rgb_ID3_image.jpg,galvestoneast_2017-04-06-16-50-34_L8_rgb_ID3_label.jpg,galvestoneast_2017-04-06-16-50-34_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,2,1,0.9,0.156689079800999,3,7.57299995422363,32615,2017,4,6,16,50,34,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2017-05-24-16-50-34_L8_rgb_ID3_image.jpg,galvestoneast_2017-05-24-16-50-34_L8_rgb_ID3_label.jpg,galvestoneast_2017-05-24-16-50-34_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.129310786271659,3,7.56400012969971,32615,2017,5,24,16,50,34,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2017-09-29-16-51-16_L8_rgb_ID3_image.jpg,galvestoneast_2017-09-29-16-51-16_L8_rgb_ID3_label.jpg,galvestoneast_2017-09-29-16-51-16_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",2,1,1,1,1,0.9,0.096453288900968,3,7.15299987792969,32615,2017,9,29,16,51,16,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2017-12-02-16-51-11_L8_rgb_ID3_image.jpg,galvestoneast_2017-12-02-16-51-11_L8_rgb_ID3_label.jpg,galvestoneast_2017-12-02-16-51-11_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.11608349187967,3,8.19099998474121,32615,2017,12,2,16,51,11,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2018-01-03-16-51-10_L8_rgb_ID3_image.jpg,galvestoneast_2018-01-03-16-51-10_L8_rgb_ID3_label.jpg,galvestoneast_2018-01-03-16-51-10_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.141695126226518,3,7.63600015640259,32615,2018,1,3,16,51,10,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2018-04-25-16-50-15_L8_rgb_ID3_image.jpg,galvestoneast_2018-04-25-16-50-15_L8_rgb_ID3_label.jpg,galvestoneast_2018-04-25-16-50-15_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.193326085500789,3,7.88000011444092,32615,2018,4,25,16,50,15,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2018-06-12-16-49-54_L8_rgb_ID3_image.jpg,galvestoneast_2018-06-12-16-49-54_L8_rgb_ID3_label.jpg,galvestoneast_2018-06-12-16-49-54_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.136425676234593,3,8.10400009155273,32615,2018,6,12,16,49,54,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2018-06-28-16-50-04_L8_rgb_ID3_image.jpg,galvestoneast_2018-06-28-16-50-04_L8_rgb_ID3_label.jpg,galvestoneast_2018-06-28-16-50-04_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.117031815621442,3,8.72500038146973,32615,2018,6,28,16,50,4,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2018-12-21-16-50-55_L8_rgb_ID3_image.jpg,galvestoneast_2018-12-21-16-50-55_L8_rgb_ID3_label.jpg,galvestoneast_2018-12-21-16-50-55_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.143758198125805,3,8.00399971008301,32615,2018,12,21,16,50,55,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2019-01-06-16-50-54_L8_rgb_ID3_image.jpg,galvestoneast_2019-01-06-16-50-54_L8_rgb_ID3_label.jpg,galvestoneast_2019-01-06-16-50-54_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.132679649740614,3,8.15499973297119,32615,2019,1,6,16,50,54,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2019-02-07-16-50-48_L8_rgb_ID3_image.jpg,galvestoneast_2019-02-07-16-50-48_L8_rgb_ID3_label.jpg,galvestoneast_2019-02-07-16-50-48_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.177687114220326,3,8.23099994659424,32615,2019,2,7,16,50,48,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2019-03-27-16-50-36_L8_rgb_ID3_image.jpg,galvestoneast_2019-03-27-16-50-36_L8_rgb_ID3_label.jpg,galvestoneast_2019-03-27-16-50-36_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.111084850848272,3,7.69399976730347,32615,2019,3,27,16,50,36,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2019-05-14-16-50-36_L8_rgb_ID3_image.jpg,galvestoneast_2019-05-14-16-50-36_L8_rgb_ID3_label.jpg,galvestoneast_2019-05-14-16-50-36_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.190374760210974,3,8.41600036621094,32615,2019,5,14,16,50,36,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2019-11-06-16-51-25_L8_rgb_ID3_image.jpg,galvestoneast_2019-11-06-16-51-25_L8_rgb_ID3_label.jpg,galvestoneast_2019-11-06-16-51-25_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,1,1,0.9,0.168757311841934,3,7.76999998092651,32615,2019,11,6,16,51,25,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2019-12-08-16-51-21_L8_rgb_ID3_image.jpg,galvestoneast_2019-12-08-16-51-21_L8_rgb_ID3_label.jpg,galvestoneast_2019-12-08-16-51-21_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",1,1,1,1,1,0.9,0.143104317581114,3,8.03899955749512,32615,2019,12,8,16,51,21,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2019-12-24-16-51-18_L8_rgb_ID3_image.jpg,galvestoneast_2019-12-24-16-51-18_L8_rgb_ID3_label.jpg,galvestoneast_2019-12-24-16-51-18_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",3,1,1,1,1,0.9,0.141255923330536,3,7.84999990463257,32615,2019,12,24,16,51,18,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
galvestoneast_2020-02-26-16-51-01_L8_rgb_ID3_image.jpg,galvestoneast_2020-02-26-16-51-01_L8_rgb_ID3_label.jpg,galvestoneast_2020-02-26-16-51-01_L8_rgb_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",3,1,1,1,1,0.9,0.178219869302671,3,8.25899982452393,32615,2020,2,26,16,51,1,306652.5,323137.5,3228172.5,3242032.5,-94.9880905564668,-94.8208696887564,29.1674443033992,29.2948851538889,epsg:4326,15,1099,924,3
