image_filename,label_image_filename,annotation_image_filename,user_ID,acc_georef,epsg,year,month,day,hour,min,sec,XMin,XMax,YMin,YMax,LonMin,LonMax,LatMin,LatMax,ImageHeightPx,ImageWidthPx,ImageBands,px_m,classes_array,num_classes,classes_integer,classes_present_integer,classes_present_array,pen_width,CRF_theta,CRF_mu,CRF_downsample_factor,Classifier_downsample_factor,prob_of_unary_potential,doodle_spatial_density,num_of_scales
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_04_07_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_04_07_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_04_07_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376896.5,376947.7,4624875.75,4624926.95,-70.481012536961,-70.4804073670917,41.7661788086617,41.7666477521318,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4","'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.047661781311035,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_04_08_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_04_08_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_04_08_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376947.7,376998.9,4624875.75,4624926.95,-70.4803967669684,-70.4797915924467,41.7661867461677,41.7666556864665,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",5,1,1,1,4,0.9,0.325970649719238,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_04_09_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_04_09_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_04_09_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376998.9,377043.55,4624875.75,4624926.95,-70.4797809967285,-70.4792545934578,41.7661946803747,41.7666626030713,1024,893,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",2,1,1,1,4,0.9,0.208152164403695,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_01_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_01_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_01_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376589.3,376640.5,4624824.55,4624875.75,-70.4846965210067,-70.4840913832114,41.7656701092391,41.7661390716472,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",2,1,1,1,4,0.9,0.047084808349609,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_02_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_02_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_02_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376640.5,376691.7,4624824.55,4624875.75,-70.4840807569049,-70.4834756144567,41.7656780664108,41.766147025648,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development'",2,1,1,1,4,0.9,0.059603691101074,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_03_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_03_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_03_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376691.7,376742.9,4624824.55,4624875.75,-70.4834649925553,-70.4828598454542,41.7656860202836,41.7661549763499,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4, 5","'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development'",2,1,1,1,4,0.9,0.142061233520507,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_04_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_04_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_04_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376742.9,376794.1,4624824.55,4624875.75,-70.4828492279578,-70.482244076204,41.7656939708575,41.7661629237528,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4, 5","'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development'",2,1,1,1,4,0.9,0.081927299499511,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_05_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_05_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_05_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376794.1,376845.3,4624824.55,4624875.75,-70.4822334631127,-70.4816283067062,41.7657019181326,41.7661708678567,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4","'sand', 'gravel', 'cobble_boulder', 'vegetated'",5,1,1,1,4,0.9,0.108876228332519,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_06_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_06_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_06_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376845.3,376896.5,4624824.55,4624875.75,-70.48161769802,-70.481012536961,41.7657098621087,41.7661788086617,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4","'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.094759941101074,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_07_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_07_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_07_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376896.5,376947.7,4624824.55,4624875.75,-70.4810019326798,-70.4803967669684,41.7657178027859,41.7661867461677,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4","'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.063376426696777,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_08_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_08_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_08_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376947.7,376998.9,4624824.55,4624875.75,-70.4803861670923,-70.4797809967285,41.7657257401642,41.7661946803747,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4","'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.056554794311523,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_09_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_09_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_05_09_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376998.9,377043.55,4624824.55,4624875.75,-70.4797704012575,-70.4792440015812,41.7657336742436,41.7662015968682,1024,893,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4, 5, 6","'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",2,1,1,1,4,0.9,0.104368613521836,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_01_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_01_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_01_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376589.3,376640.5,4624773.35,4624824.55,-70.4846858905432,-70.4840807569049,41.7652091040913,41.7656780664108,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",2,1,1,1,4,0.9,0.115461349487304,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_02_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_02_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_02_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376640.5,376691.7,4624773.35,4624824.55,-70.4840701308463,-70.4834649925553,41.765217061135,41.7656860202836,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development'",2,1,1,1,4,0.9,0.139920234680175,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_03_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_03_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_03_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376691.7,376742.9,4624773.35,4624824.55,-70.4834543709016,-70.4828492279578,41.7652250148798,41.7656939708575,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.133051872253417,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_04_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_04_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_04_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376742.9,376794.1,4624773.35,4624824.55,-70.4828386107091,-70.4822334631127,41.7652329653259,41.7657019181326,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.118062019348144,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_05_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_05_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_05_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376794.1,376845.3,4624773.35,4624824.55,-70.4822228502689,-70.48161769802,41.765240912473,41.7657098621087,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",5,1,1,1,4,0.9,0.149039268493652,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_06_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_06_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_06_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376845.3,376896.5,4624773.35,4624824.55,-70.4816070895812,-70.4810019326798,41.7652488563214,41.7657178027859,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",5,1,1,1,4,0.9,0.238582611083984,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_07_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_07_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_07_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376896.5,376947.7,4624773.35,4624824.55,-70.480991328646,-70.4803861670923,41.7652567968708,41.7657257401642,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4","'sand', 'gravel', 'cobble_boulder', 'vegetated'",5,1,1,1,4,0.9,0.273589134216308,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_08_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_08_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_08_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376947.7,376998.9,4624773.35,4624824.55,-70.4803755674635,-70.4797704012575,41.7652647341215,41.7657336742436,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4","'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.088513374328613,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_09_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_09_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_06_09_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376998.9,377043.55,4624773.35,4624824.55,-70.4797598060337,-70.4792334099518,41.7652726680732,41.7657405906259,1024,893,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4, 6","'sand', 'gravel', 'cobble_boulder', 'vegetated', 'nodata'",2,1,1,1,4,0.9,0.086031547452407,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_01_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_01_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_01_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376589.3,376640.5,4624722.15,4624773.35,-70.4846752603276,-70.4840701308463,41.7647480989042,41.765217061135,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development'",2,1,1,1,4,0.9,0.093856811523437,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_02_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_02_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_02_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376640.5,376691.7,4624722.15,4624773.35,-70.4840595050356,-70.4834543709016,41.7647560558198,41.7652250148798,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.125311851501464,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_03_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_03_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_03_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376691.7,376742.9,4624722.15,4624773.35,-70.4834437494957,-70.4828386107091,41.7647640094367,41.7652329653259,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",5,1,1,1,4,0.9,0.163187980651855,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_04_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_04_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_04_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376742.9,376794.1,4624722.15,4624773.35,-70.482827993708,-70.4822228502689,41.7647719597549,41.765240912473,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",5,1,1,1,4,0.9,0.16536808013916,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_05_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_05_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_05_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376794.1,376845.3,4624722.15,4624773.35,-70.4822122376727,-70.4816070895812,41.7647799067742,41.7652488563214,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",5,1,1,1,4,0.9,0.144789695739746,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_06_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_06_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_06_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376845.3,376896.5,4624722.15,4624773.35,-70.4815964813899,-70.480991328646,41.7647878504947,41.7652567968708,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",5,1,1,1,4,0.9,0.237098693847656,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_07_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_07_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_07_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376896.5,376947.7,4624722.15,4624773.35,-70.4809807248595,-70.4803755674635,41.7647957909164,41.7652647341215,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.131804466247558,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_08_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_08_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_08_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376947.7,376998.9,4624722.15,4624773.35,-70.4803649680819,-70.4797598060337,41.7648037280394,41.7652726680732,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.160865783691406,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_09_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_09_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_07_09_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376998.9,377043.55,4624722.15,4624773.35,-70.479749211057,-70.4792228185694,41.7648116618635,41.7652795843442,1024,893,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4, 5, 6","'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",2,1,1,1,4,0.9,0.082499300111982,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_01_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_01_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_01_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376589.3,376640.5,4624670.95,4624722.15,-70.48466463036,-70.4840595050356,41.7642870936777,41.7647560558198,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",2,1,1,1,4,0.9,0.099771499633789,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_02_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_02_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_02_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376640.5,376691.7,4624670.95,4624722.15,-70.4840488794727,-70.4834437494957,41.7642950504654,41.7647640094367,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.103833198547363,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_03_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_03_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_03_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376691.7,376742.9,4624670.95,4624722.15,-70.4834331283375,-70.482827993708,41.7643030039543,41.7647719597549,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",5,1,1,1,4,0.9,0.085891723632812,3
